x3,y3,x4,y4,x5,y5,x6,y6,Digit
15,39,100,9,30,0,47,54,8
56,35,48,0,17,26,61,60,8
90,7,0,0,19,35,81,66,8
100,94,45,95,5,41,58,0,8
69,37,100,0,15,20,51,60,8
100,0,40,1,51,43,89,83,8
100,13,19,0,24,35,82,66,8
100,79,49,89,0,48,20,0,8
51,0,0,7,26,42,81,69,8
30,66,88,32,34,0,0,34,8
100,21,20,0,0,30,55,62,8
80,0,0,9,38,45,89,78,8
87,30,85,0,0,17,49,53,8
100,13,51,0,54,37,78,73,8
91,32,66,0,38,25,91,61,8
47,41,68,0,5,9,52,46,8
60,43,100,3,34,0,29,44,8
67,31,45,0,0,27,47,59,8
100,91,53,100,22,59,80,31,8
33,0,2,20,63,46,100,79,8
100,100,81,54,41,13,52,0,8
84,100,10,68,0,18,74,0,8
100,82,76,39,42,0,74,9,8
71,36,31,0,21,33,100,65,8
100,95,79,46,48,0,93,19,8
100,2,78,63,35,37,14,100,8
56,25,28,0,0,42,77,69,8
87,41,64,0,12,20,79,55,8
66,29,79,0,12,26,60,67,8
81,100,0,72,18,44,36,0,8
100,80,64,40,30,0,68,11,8
98,14,16,0,46,32,100,66,8
100,97,74,50,44,4,77,0,8
63,100,0,65,28,43,40,0,8
17,23,0,0,1,42,44,75,8
100,20,39,0,37,35,79,68,8
50,17,11,0,0,38,56,68,8
44,19,0,0,23,38,61,68,8
100,27,23,0,6,28,65,64,8
58,44,55,0,30,39,100,73,8
45,41,96,3,44,0,34,38,8
100,100,12,84,0,29,49,0,8
55,100,2,69,36,34,74,0,8
100,97,34,100,29,47,0,0,8
81,100,0,70,19,45,25,0,8
79,100,0,73,31,53,27,0,8
35,34,12,0,11,35,75,68,8
49,100,0,45,25,36,66,0,8
94,94,3,89,29,54,0,0,8
35,57,100,22,49,0,0,33,8
11,86,34,43,67,0,0,7,8
100,0,53,7,73,49,98,90,8
100,66,65,33,37,0,100,20,8
83,2,11,0,50,35,100,67,8
22,79,50,43,69,6,0,0,8
37,26,17,0,0,36,44,70,8
72,47,100,5,22,0,52,45,8
79,7,5,0,51,35,100,71,8
100,27,38,0,0,24,46,61,8
100,42,81,0,0,13,46,57,8
93,90,6,92,11,52,9,0,8
100,89,70,42,33,0,72,16,8
76,37,100,0,10,5,41,43,8
100,12,33,0,47,39,93,74,8
100,1,27,0,33,40,80,75,8
89,11,13,0,0,33,77,57,8
54,36,71,0,14,16,54,54,8
100,68,76,32,45,0,50,1,8
100,3,17,0,0,34,62,64,8
69,100,7,70,60,36,57,0,8
100,7,0,0,7,36,78,68,8
61,0,0,6,35,47,100,72,8
68,41,70,0,0,13,45,47,8
0,0,18,28,56,60,100,90,8
79,43,95,0,13,10,50,55,8
100,68,78,28,68,0,100,33,8
6,75,41,38,70,0,0,0,8
58,0,0,10,48,42,100,71,8
92,35,77,0,45,28,100,64,8
0,64,64,33,98,0,7,5,8
59,22,0,0,19,35,78,64,8
38,22,0,0,9,39,57,70,8
65,9,0,0,30,29,84,57,8
48,39,44,0,7,19,52,57,8
84,100,0,75,24,42,29,0,8
57,37,26,0,0,23,56,53,8
53,34,85,0,22,12,53,59,8
6,75,54,39,47,0,0,21,8
57,40,70,0,0,17,33,53,8
88,27,21,0,21,33,79,67,8
100,64,66,100,24,57,0,0,8
22,35,0,0,5,31,49,65,8
53,39,47,0,3,14,70,46,8
92,100,16,67,0,38,36,0,8
20,0,0,14,37,51,89,81,8
34,9,0,0,25,42,66,77,8
31,54,36,15,0,0,7,36,8
30,18,0,0,19,39,57,73,8
71,42,91,0,7,18,78,56,8
62,47,88,0,5,4,42,51,8
58,100,14,60,2,30,50,0,8
38,100,37,50,46,0,0,15,8
100,0,52,4,41,41,73,75,8
16,68,75,35,83,0,0,2,8
47,34,100,0,19,7,63,43,8
1,82,33,42,65,1,0,0,8
0,89,33,50,83,13,13,0,8
0,43,22,0,8,24,50,61,8
78,28,13,0,0,26,54,58,8
22,10,0,0,32,36,66,69,8
47,34,23,0,0,29,59,63,8
54,46,70,0,5,9,54,52,8
80,100,43,75,51,35,47,0,8
15,61,69,27,52,0,0,30,8
96,61,79,22,84,0,100,32,8
0,0,13,25,55,54,100,80,8
48,34,35,0,0,22,50,50,8
66,29,39,0,52,32,100,68,8
92,100,48,81,45,40,55,0,8
55,38,50,0,0,21,56,55,8
39,57,100,16,0,0,26,38,8
61,100,53,66,71,29,40,0,8
100,6,5,0,14,35,66,68,8
29,13,0,0,28,38,64,69,8
90,23,24,0,22,40,100,72,8
100,83,81,39,51,0,85,16,8
10,65,87,33,71,0,0,22,8
93,13,0,0,37,35,100,69,8
100,34,59,0,0,17,53,54,8
16,66,24,23,0,0,17,34,8
0,91,36,53,95,16,2,0,8
4,71,48,37,63,0,0,13,8
62,100,51,61,79,24,29,0,8
17,63,100,28,94,0,20,34,8
76,12,0,0,28,33,100,60,8
62,40,62,0,2,15,56,53,8
44,53,100,21,63,0,62,36,8
51,50,79,11,14,0,44,39,8
88,35,79,0,7,29,62,64,8
89,38,91,0,28,18,73,58,8
100,65,54,100,40,48,0,22,8
61,44,74,0,0,1,53,39,8
0,72,23,36,52,0,0,1,8
26,20,0,0,28,40,72,67,8
49,39,35,0,0,23,56,54,8
48,0,25,19,77,49,100,85,8
100,55,80,98,39,56,0,13,8
52,22,21,0,0,39,52,66,8
0,70,28,34,28,0,12,33,8
0,84,44,42,80,0,8,5,8
61,66,100,30,49,0,5,30,8
99,100,9,71,17,56,0,0,8
100,100,45,76,0,45,10,0,8
71,22,11,0,0,34,67,63,8
3,62,15,21,0,0,0,40,8
0,67,67,35,89,0,22,22,8
77,61,45,28,39,0,79,25,8
100,100,22,72,8,41,30,0,8
94,71,34,93,26,47,13,0,8
22,68,90,37,100,0,13,8,8
1,69,61,36,79,0,0,15,8
11,76,36,38,63,0,0,3,8
5,79,52,41,73,0,0,2,8
100,39,94,3,0,0,38,38,8
25,62,44,23,0,0,1,30,8
94,56,72,22,72,0,91,31,8
74,8,0,0,20,41,92,64,8
19,26,0,0,30,36,67,67,8
5,100,19,57,65,15,0,0,8
92,23,13,0,0,38,87,65,8
100,100,32,85,10,60,0,0,8
46,36,35,0,5,26,73,61,8
67,41,99,0,10,3,41,42,8
100,73,45,100,33,46,0,0,8
21,52,80,14,14,0,42,39,8
100,88,17,100,11,52,0,0,8
80,100,0,55,17,35,59,0,8
50,27,19,0,0,33,65,60,8
14,69,64,36,47,0,0,23,8
5,76,43,39,44,0,0,17,8
97,13,0,0,7,34,100,59,8
29,61,100,36,87,0,43,21,8
44,39,35,0,0,28,53,57,8
10,74,59,38,70,0,0,15,8
95,26,44,0,0,30,59,63,8
38,59,98,23,80,0,39,35,8
24,45,81,3,0,0,46,45,8
69,19,0,0,30,34,93,63,8
10,64,35,26,10,0,0,36,8
73,55,100,21,32,0,20,33,8
15,70,72,34,87,0,0,10,8
57,49,100,13,16,0,5,37,8
35,30,0,0,19,29,60,58,8
0,74,42,40,77,5,40,0,8
61,58,82,17,0,0,25,33,8
53,52,93,6,0,0,11,43,8
59,36,100,0,0,7,31,52,8
0,72,82,39,100,0,15,14,8
16,60,84,29,70,0,45,35,8
0,75,60,40,91,0,13,13,8
38,24,0,0,29,41,70,77,8
60,35,43,0,0,25,57,62,8
49,63,100,31,58,0,16,28,8
10,76,36,39,62,2,0,0,8
70,61,100,26,32,0,7,31,8
6,68,62,35,100,0,0,6,8
24,60,53,21,11,0,0,37,8
58,39,77,0,0,13,42,51,8
22,82,37,42,55,2,0,0,8
16,63,81,31,69,0,6,25,8
10,71,85,41,100,4,4,0,8
36,60,68,22,23,0,0,33,8
100,15,14,0,0,35,90,59,8
89,23,9,0,0,31,80,62,8
10,90,15,49,40,8,0,0,8
0,77,61,42,94,0,22,2,8
100,19,13,0,28,35,83,69,8
63,41,59,0,0,10,47,44,8
78,27,22,0,0,30,68,60,8
100,25,49,0,15,29,58,67,8
17,63,57,28,47,0,7,31,8
0,75,56,37,84,0,2,10,8
6,71,16,33,16,0,0,32,8
49,39,100,0,32,0,52,55,8
0,70,45,39,76,0,28,12,8
19,62,84,29,45,0,24,33,8
0,82,41,41,81,0,19,3,8
42,38,56,0,0,21,45,62,8
0,65,100,33,65,0,10,28,8
97,39,94,0,0,1,39,42,8
67,49,100,10,6,0,12,41,8
38,29,96,0,25,20,65,61,8
56,49,100,13,17,0,48,40,8
37,57,94,19,38,0,0,38,8
22,50,44,0,0,22,54,59,8
37,46,66,0,0,9,46,49,8
32,74,58,34,49,0,0,8,8
0,75,44,38,72,0,16,16,8
100,69,34,100,53,41,0,0,8
32,56,100,22,30,0,5,36,8
18,62,65,27,66,0,0,3,8
14,72,19,35,2,0,0,29,8
32,75,55,35,42,0,0,17,8
0,52,46,4,26,0,25,51,8
0,80,40,44,92,12,29,0,8
0,72,49,37,63,0,10,20,8
0,73,66,38,100,0,12,8,8
100,91,38,80,22,62,0,0,8
0,73,45,38,78,0,21,11,8
0,54,55,12,4,0,24,40,8
100,40,91,0,0,1,5,39,8
16,85,42,45,82,8,0,0,8
11,67,43,34,54,0,0,24,8
63,34,19,0,0,25,55,56,8
26,56,96,27,52,0,0,26,8
0,72,67,40,100,0,25,11,8
0,82,47,46,87,6,42,0,8
42,65,85,32,58,0,0,14,8
8,68,70,33,74,0,0,20,8
13,65,59,30,67,0,0,17,8
100,41,78,0,0,11,45,56,8
21,76,60,38,68,0,0,15,8
34,78,50,39,52,0,0,6,8
22,54,87,15,51,0,25,39,8
44,64,96,27,37,0,0,31,8
55,46,54,0,0,10,49,49,8
29,65,58,25,6,0,0,31,8
8,59,63,27,34,0,0,32,8
0,78,47,42,100,9,39,0,8
20,84,70,86,93,71,70,44,9
63,85,85,88,78,53,66,20,9
0,78,36,100,78,88,80,58,9
31,65,87,73,98,90,94,48,9
57,78,99,87,92,68,67,40,9
37,85,83,77,91,52,97,15,9
0,63,23,95,84,100,94,64,9
0,65,22,100,80,99,99,62,9
21,75,51,73,87,85,63,51,9
70,65,93,92,89,64,74,28,9
18,100,57,99,64,62,69,26,9
0,81,20,50,79,66,86,68,9
39,73,91,84,86,76,68,47,9
0,71,26,100,78,91,88,57,9
0,70,66,68,97,99,86,66,9
47,82,79,84,66,64,62,23,9
42,64,92,80,96,76,94,35,9
0,89,10,55,70,70,87,50,9
18,92,66,100,91,74,75,45,9
17,77,57,100,79,68,75,31,9
83,78,93,84,90,52,77,23,9
0,83,33,65,85,85,83,64,9
79,72,94,93,86,66,80,35,9
0,72,85,83,94,85,81,56,9
43,68,87,77,81,55,100,20,9
0,85,14,53,75,68,88,78,9
0,88,21,64,98,78,96,65,9
41,79,62,59,93,64,80,27,9
21,79,71,70,81,73,78,33,9
47,67,91,79,94,67,91,31,9
40,67,97,79,94,65,82,40,9
52,68,83,95,95,61,92,18,9
25,96,78,100,99,74,76,45,9
22,100,77,99,91,65,93,29,9
0,61,13,88,76,100,94,67,9
0,72,70,79,88,98,64,65,9
0,78,60,65,100,90,94,65,9
0,73,21,100,73,91,79,57,9
30,86,63,73,77,63,72,27,9
71,68,95,88,94,54,79,22,9
0,70,26,100,80,100,81,65,9
44,70,84,79,79,75,72,33,9
0,77,38,100,90,95,88,60,9
45,94,88,100,88,70,67,42,9
0,74,90,82,90,92,67,61,9
24,88,43,63,94,77,89,36,9
0,69,37,99,89,100,77,58,9
53,63,92,81,100,54,92,11,9
0,83,52,100,98,80,92,49,9
55,68,88,92,86,66,76,28,9
38,79,69,66,90,61,73,30,9
0,74,48,57,93,81,88,65,9
29,89,74,100,87,65,91,29,9
18,75,77,67,93,71,87,35,9
18,92,60,100,84,74,71,42,9
69,82,87,83,80,51,77,17,9
0,84,52,100,94,82,95,55,9
0,78,55,100,93,85,70,54,9
38,97,84,100,90,72,67,45,9
4,77,47,100,97,88,76,55,9
74,68,96,94,100,59,95,23,9
0,69,25,98,74,100,84,67,9
33,100,51,76,94,68,83,33,9
0,78,45,57,85,80,95,40,9
0,63,35,98,98,100,94,57,9
13,91,12,65,76,76,84,43,9
0,79,44,100,89,91,91,61,9
72,61,96,91,95,59,79,24,9
53,63,85,70,90,63,80,23,9
29,91,20,74,74,74,63,42,9
0,78,41,100,90,88,89,58,9
57,80,94,97,81,72,64,43,9
61,60,91,82,92,54,75,23,9
0,79,25,51,78,68,82,71,9
63,30,88,52,100,79,82,100,9
100,100,17,93,7,71,82,68,9
71,34,94,61,100,90,63,100,9
79,33,100,64,89,96,40,100,9
100,79,38,96,58,55,96,44,9
100,100,27,90,3,62,78,68,9
100,82,33,100,37,81,82,55,9
99,96,12,100,21,66,100,71,9
66,31,92,56,97,88,61,100,9
74,26,95,52,100,80,73,100,9
91,55,80,100,49,94,100,59,9
76,32,96,58,97,84,59,100,9
62,18,87,43,100,71,89,100,9
87,37,100,70,72,100,14,94,9
94,90,31,96,11,76,100,80,9
62,94,11,100,57,73,100,45,9
77,37,100,65,100,96,60,100,9
67,28,89,50,100,77,84,100,9
77,43,100,73,84,100,29,92,9
78,98,23,100,32,70,99,77,9
95,80,62,96,16,78,100,64,9
100,77,74,100,23,89,47,69,9
83,34,100,68,77,100,29,99,9
100,100,28,88,3,59,76,69,9
85,41,100,72,73,100,18,95,9
62,100,43,78,91,70,100,30,9
50,90,14,100,62,75,100,37,9
100,97,0,100,20,84,99,63,9
100,100,27,88,0,59,76,71,9
100,63,53,100,19,77,94,48,9
38,60,0,93,70,92,100,44,9
57,81,49,80,76,52,100,23,9
95,100,26,100,88,85,100,50,9
84,99,0,100,20,83,100,81,9
100,100,43,93,0,66,57,72,9
81,99,10,100,58,75,100,62,9
100,100,23,99,0,71,81,74,9
63,55,13,72,71,86,100,37,9
100,90,30,100,48,69,95,59,9
92,100,0,93,15,73,100,62,9
95,94,0,100,60,78,100,52,9
100,100,38,94,0,64,63,62,9
100,100,13,100,16,80,61,66,9
98,100,32,87,68,63,100,55,9
100,100,39,99,0,71,53,61,9
98,77,27,100,45,81,100,49,9
96,97,32,100,60,75,100,49,9
100,88,27,100,0,80,76,65,9
95,78,36,100,0,79,100,71,9
71,100,0,88,78,80,100,53,9
67,100,42,90,81,62,100,27,9
73,100,39,72,91,85,100,42,9
96,67,45,100,37,90,100,62,9
100,100,0,84,2,59,100,71,9
56,82,44,78,75,51,100,22,9
65,67,19,87,81,83,100,39,9
75,100,18,95,79,75,100,37,9
99,100,38,99,79,85,100,55,9
45,78,67,86,86,57,100,26,9
100,100,32,90,0,63,69,65,9
75,100,10,96,67,67,100,36,9
51,53,28,92,81,80,100,29,9
74,97,27,97,80,68,100,26,9
94,99,28,100,53,73,100,64,9
74,100,24,87,91,80,100,30,9
88,100,6,80,0,54,89,68,9
96,69,70,100,0,73,65,57,9
1,72,44,91,63,58,100,29,9
65,89,13,90,60,62,100,30,9
35,72,56,99,86,67,100,28,9
52,71,68,77,83,49,100,19,9
100,76,34,100,36,57,89,68,9
62,66,51,100,56,68,100,34,9
51,76,57,100,90,64,100,21,9
95,70,71,100,19,62,100,75,9
85,96,31,100,66,56,100,39,9
22,66,35,100,86,75,100,23,9
74,79,57,100,47,85,100,54,9
100,88,40,95,63,62,77,60,9
26,93,59,67,100,71,95,25,9
100,100,30,80,0,49,74,64,9
22,68,68,85,91,59,100,18,9
42,68,58,100,89,69,100,24,9
100,98,22,98,45,71,85,69,9
2,100,0,72,82,79,100,49,9
100,89,24,100,25,51,97,91,9
93,87,12,100,80,79,100,46,9
97,100,32,89,62,66,100,48,9
7,100,28,76,100,86,90,49,9
84,79,42,100,79,65,100,23,9
37,80,56,97,90,64,100,24,9
55,68,66,100,100,60,97,9,9
44,82,64,89,92,56,100,18,9
85,88,17,98,65,71,100,38,9
50,73,63,100,100,67,99,23,9
72,100,0,85,6,62,88,60,9
94,98,42,79,96,79,100,40,9
65,100,0,82,12,60,90,64,9
68,100,40,82,78,55,100,23,9
44,81,59,100,92,64,100,20,9
100,100,42,86,93,72,89,48,9
22,66,42,84,66,49,100,15,9
87,100,25,95,0,65,60,56,9
0,81,53,68,100,72,98,31,9
56,100,0,84,48,74,91,54,9
100,100,26,88,74,67,93,63,9
50,100,0,82,55,72,96,54,9
27,78,41,82,67,48,100,16,9
100,72,64,100,0,62,84,76,9
98,64,69,100,58,69,100,61,9
48,100,0,79,46,70,100,57,9
100,100,29,80,87,63,96,54,9
100,88,49,100,0,78,69,63,9
35,63,38,100,88,69,100,24,9
27,74,62,90,86,71,100,31,9
97,100,23,83,74,59,96,52,9
47,100,0,78,52,71,94,57,9
39,80,64,95,78,58,100,22,9
87,100,27,94,0,69,57,58,9
85,95,38,100,88,73,100,35,9
99,66,74,100,58,65,100,58,9
66,100,15,85,0,55,55,48,9
10,100,16,66,91,82,100,46,9
47,74,74,85,100,51,97,12,9
69,100,4,86,0,59,74,57,9
55,82,71,98,99,58,100,14,9
65,100,3,84,0,52,70,49,9
52,100,0,76,39,64,79,57,9
29,100,90,98,100,74,90,49,9
99,100,32,93,0,69,59,53,9
0,90,68,100,100,78,77,50,9
30,74,58,85,80,53,100,20,9
93,100,61,74,100,81,99,33,9
77,100,13,92,0,65,64,57,9
75,100,20,87,0,58,57,51,9
97,67,89,100,14,70,100,68,9
13,99,39,75,100,87,98,44,9
62,80,74,100,100,62,92,18,9
81,70,75,100,8,75,100,83,9
100,100,40,92,71,64,93,45,9
20,92,73,100,100,75,80,46,9
75,100,0,79,18,54,100,68,9
85,100,54,70,94,83,92,35,9
52,100,0,80,6,53,72,54,9
48,100,86,81,97,46,100,12,9
35,100,0,65,75,80,100,61,9
33,82,78,74,75,55,100,23,9
63,76,70,98,100,61,98,16,9
85,98,46,100,81,65,100,27,9
97,100,62,79,99,77,100,29,9
100,100,44,82,92,72,91,46,9
46,49,92,71,100,74,94,32,9
40,100,0,74,53,75,78,57,9
96,65,56,93,67,71,100,53,9
57,60,100,96,62,100,100,59,9
100,82,59,100,87,75,87,47,9
0,98,19,69,74,80,100,49,9
36,100,0,79,71,72,100,50,9
24,98,78,100,100,73,78,43,9
39,81,82,99,100,84,70,48,9
61,68,100,90,85,87,88,54,9
4,100,0,74,91,78,100,53,9
48,100,20,71,79,77,84,46,9
100,84,44,100,75,71,92,60,9
0,69,62,64,100,79,100,38,9
56,72,100,82,93,54,90,12,9
69,89,90,82,100,38,84,3,9
30,65,83,75,100,70,91,31,9
100,96,57,96,65,66,82,36,9
0,84,55,100,100,85,77,52,9
100,100,32,83,94,70,94,53,9
0,72,39,100,91,99,100,66,9
33,100,76,94,88,57,100,20,9
41,60,92,76,100,79,93,42,9
66,73,66,100,100,64,93,19,9
53,74,74,90,99,52,100,10,9
45,76,91,81,100,47,90,14,9
8,91,0,55,69,59,100,71,9
59,64,100,83,76,74,77,46,9
0,73,86,85,100,91,76,61,9
99,100,75,86,100,58,100,28,9
15,92,71,100,100,75,73,45,9
9,73,89,87,100,95,79,63,9
17,82,62,65,99,52,100,16,9
41,96,0,74,53,66,95,51,9
47,100,0,83,27,62,84,58,9
60,67,100,85,89,71,70,43,9
58,80,65,82,82,47,100,14,9
63,74,100,95,83,70,81,41,9
63,72,61,81,86,48,100,16,9
16,68,81,71,100,71,100,35,9
69,69,100,90,81,74,74,45,9
40,68,81,78,100,46,92,10,9
43,100,75,75,89,39,100,4,9
7,89,0,57,82,76,100,56,9
0,61,81,72,100,100,81,67,9
32,100,81,88,91,57,100,26,9
0,86,16,59,78,74,100,66,9
0,81,43,57,82,76,100,37,9
25,64,75,80,100,83,91,43,9
0,58,60,58,93,89,100,60,9
0,80,35,55,100,77,99,61,9
0,78,47,58,100,81,94,56,9
0,74,58,67,100,94,89,63,9
11,65,89,76,100,95,83,65,9
64,100,73,62,100,55,83,9,9
8,95,72,100,100,76,77,47,9
19,88,55,83,100,82,73,53,9
33,81,67,57,100,72,100,31,9
0,88,16,52,75,65,100,72,9
46,68,85,82,90,48,100,13,9
55,94,46,60,92,69,82,28,9
0,73,34,100,82,96,89,64,9
51,71,100,96,71,91,91,57,9
28,69,85,68,97,68,100,30,9
56,76,83,85,100,44,88,6,9
0,87,58,100,87,67,100,31,9
0,74,53,62,100,86,83,66,9
71,66,100,87,83,67,76,40,9
0,87,13,60,86,71,100,60,9
34,100,77,82,91,49,100,16,9
0,87,18,48,78,73,100,63,9
11,85,68,78,100,72,84,26,9
0,82,46,71,100,71,73,47,9
12,67,41,100,100,90,98,48,9
22,87,70,68,100,72,88,33,9
99,100,66,92,99,61,100,26,9
78,75,90,100,100,68,93,36,9
77,69,100,86,88,60,73,35,9
0,69,75,81,100,95,86,62,9
59,69,100,85,90,56,80,23,9
0,81,47,100,100,86,97,55,9
11,79,60,69,100,69,95,24,9
34,100,82,91,95,54,100,16,9
41,87,48,61,100,70,90,31,9
49,68,100,84,93,63,98,23,9
0,81,38,61,100,76,94,56,9
26,87,59,86,100,83,76,48,9
8,79,63,77,100,68,93,25,9
17,78,80,77,100,76,92,34,9
0,84,39,68,100,75,94,54,9
44,76,92,77,100,46,94,4,9
25,85,10,50,80,62,99,53,9
0,73,63,68,95,94,100,51,9
0,75,45,100,100,88,86,55,9
0,70,27,100,85,98,100,64,9
5,86,0,54,85,65,100,72,9
0,87,23,59,81,67,100,39,9
49,72,92,96,100,93,73,57,9
0,86,51,100,100,82,96,51,9
66,70,100,88,85,64,68,39,9
0,75,39,100,89,97,98,65,9
44,95,12,68,68,69,80,46,9
54,66,100,80,95,64,93,20,9
27,81,75,100,100,80,67,52,9
0,81,36,55,100,71,99,43,9
95,68,100,90,100,60,88,32,9
0,74,47,52,85,76,100,38,9
48,71,85,70,100,54,85,18,9
53,73,100,78,98,58,94,15,9
100,78,79,100,90,86,85,40,9
21,77,74,87,100,86,69,56,9
43,74,84,66,100,52,87,12,9
47,100,0,81,34,69,80,53,9
48,76,96,98,100,85,71,54,9
0,84,31,71,100,84,91,55,9
0,88,31,54,86,72,100,42,9
0,72,25,100,82,89,100,57,9
8,96,0,67,69,72,100,73,9
0,87,21,60,76,70,100,47,9
0,92,18,60,96,74,100,68,9
13,69,63,59,100,88,96,41,9
60,65,100,89,90,65,85,26,9
47,100,97,90,100,64,77,39,9
6,85,10,60,87,75,100,47,9
40,100,91,98,100,69,79,42,9
33,86,46,65,100,73,84,37,9
0,78,40,51,90,81,98,48,9
0,92,23,66,90,74,100,53,9
43,65,100,84,95,79,92,38,9
25,76,79,68,100,62,97,23,9
45,90,44,65,100,66,92,35,9
0,85,13,56,84,67,100,68,9
